No.;Time;Comment;Scramble;Date;P.1
555;1.67;;B2 R2 U L2 D2 F2 U L2 U2 B2 D' B' L' U L2 F' D L' D B' U;2022-11-06 22:44:52;1.67
556;1.96;;U F2 L2 B2 U2 F2 D' L2 B2 L2 R D' L' F R2 D' B' L U2 F;2022-11-06 22:44:55;1.96
557;2.12;;F' D2 R' F2 R U D F R' F2 R2 F2 U F2 D F2 B2 U R2 D' F';2022-11-06 22:45:06;2.12
558;1.85;;F' L B' R' U' R2 L' U B R' L D2 B2 D2 B2 L' F2 U2 R F2;2022-11-06 22:45:09;1.85
559;2.08;;F2 L B L2 B2 D R' F2 U D2 F L2 F' B' D2 B U2 B' U2 B2;2022-11-06 22:45:12;2.08
560;1.73;;R D2 F2 R U2 F' R D' R' U2 B2 L2 D' F2 U2 F2 R2 U R2 B2;2022-11-06 22:45:16;1.73
561;1.86;;L2 F2 D L2 R2 U2 L2 U' B2 F2 R' F' R2 B' D' R B' D2 U2;2022-11-08 01:46:08;1.86
562;1.83;;L B2 L D' R U2 L' B U2 L2 F R2 B' U2 R2 D2 R2 B' D R2;2022-11-08 01:46:11;1.83
563;1.67;;D' F U' B D R B R U' B2 D F2 D R2 U2 R2 B2 R2 B2;2022-11-08 01:46:14;1.67
564;1.89;;F' R2 B2 L F2 U2 R2 D2 R' D2 L' U2 R U' R' F' R D' L' B' D';2022-11-08 01:46:17;1.89
565;1.72;;F2 D L2 F2 D' R2 B2 L2 B2 U' B2 D2 L' B2 F' U' F U' L B';2022-11-08 01:46:19;1.72
566;1.75;;D2 B R' U' B L F U2 R B2 U2 B2 L' F2 R' U2 L2 B2 R2 U' F';2022-11-08 01:46:22;1.75
567;2.05;;B' F' L2 D2 F' L2 D2 B D2 B' U2 D' L B' R D U L' U2 L2;2022-11-08 01:46:25;2.05
568;2.02;;F D' L F2 R2 F U' R' U' F' L2 F R2 U2 R2 F' R2 F' L2;2022-11-08 01:46:29;2.02
569;1.83;;U' R2 U2 F B R F' D' B2 D' F2 U2 B2 D' F2 U2 R2 B2 L;2022-11-08 01:46:33;1.83
570;1.86;;R U' B2 R2 F R2 D2 F' D2 F' D2 F' U2 F2 R F2 U' R D' U B;2022-11-08 01:46:36;1.86
571;2.43;;U L D R' F2 B L' U' F2 B2 U2 L2 B2 D F2 B2 R' D2;2022-11-08 01:46:41;2.43
572;1.80;;R U R2 B2 U B2 D2 F2 D B2 F2 R2 B U L2 D' L D' B2 L F';2022-11-08 01:46:44;1.80
573;1.67;;U2 B' U2 F2 R2 F' L2 D2 F L2 U' F' U' L2 F' L' R2 D U;2022-11-08 01:46:47;1.67
574;2.04;;F2 L' B2 F2 R2 U2 R' D2 R D2 R' F2 B' D F' U2 B L R B' F;2022-11-08 01:46:52;2.04
575;1.70;;D F2 R2 F2 U L2 F2 U' L2 B L' D' L2 F D' B U B2 F';2022-11-08 01:46:55;1.70
576;1.79;;F' D' R' F2 L' U2 B2 U2 L B2 R2 B2 L2 R' D' B2 L F' U' R U2;2022-11-08 01:46:57;1.79
577;1.92;;L2 U' F2 L2 U2 L2 U' B2 D L2 F2 R U' R2 F' L D2 F D F;2022-11-08 01:47:01;1.92
578;1.73;;U R' F L2 D2 B2 U' R2 F2 L2 B2 U2 B2 U2 F D2 U F R B L;2022-11-08 01:47:10;1.73
579;2.15;;R2 D' R L' U' R F2 B2 L B2 R2 D2 L2 D2 B' R2 L2 U2 F' U2;2022-11-08 01:47:13;2.15
580;1.72;;D' U2 L2 B' U2 B U2 F' R2 B2 D2 F L D U B F' U' F2 U';2022-11-08 01:47:16;1.72
581;1.92;;L2 B2 R' U2 L U2 F2 L' R' U2 B D L' B' R F U' B D R';2022-11-08 18:26:38;1.92
582;1.60;;R2 B2 F' U2 B D2 F' R2 B' F2 D' L F2 U' R2 B D R' F' D';2022-11-08 18:26:41;1.60
583;1.72;;L' D2 F' U L2 F L' B R2 L2 U' B2 R2 U2 B2 R2 U D2 R2 D2 R;2022-11-08 18:26:43;1.72
584;1.69;;F B2 D' R' L2 U L B' D' L F2 U2 R' B2 L D2 B2 L2 F2;2022-11-08 18:26:46;1.69
585;2.02;;R2 B2 F2 R2 D L2 U' L2 U F2 U B' L2 B' U R U F' R2 F' L2;2022-11-08 18:26:50;2.02
586;2.40;;F L2 B U2 L2 D2 F' U2 F2 R2 D' B' L U' L2 B D2 U B' R';2022-11-08 18:26:53;2.40
587;2.11;;L2 R2 U F2 U2 B2 L2 F2 D' R2 U' L F' D L' B' R2 D' B' D2;2022-11-08 18:26:57;2.11
588;2.36;;D2 R B2 U2 L R2 D2 L F2 R F2 U2 F R D B R F L2 F' U';2022-11-08 18:27:00;2.36
589;2.02;;D2 F' D2 B D R' F' L' B' D2 L' U2 F2 U2 R D2 L' U2 R2 D2;2022-11-08 18:27:04;2.02
590;1.63;;B2 U L2 D' F L D2 B' U' L' F2 U2 F2 D2 F2 U2 R2 U2 R';2022-11-08 18:27:07;1.63
591;2.31;;R2 F U B2 R2 B2 U2 F2 R2 D' B2 U' B U L' D' U2 F' D;2022-11-09 21:35:46;2.31
592;1.69;;B L' D2 F2 R' B2 R U2 L' F2 R' B2 R2 F D B2 L' F2 U' R';2022-11-09 21:35:50;1.69
593;2.14;;B F2 R' D2 L' U2 B2 D2 F2 L2 U2 R' D' B D' L F2 D U2 L2;2022-11-09 21:36:23;2.14
594;2.21;;B L F R2 U2 F L2 B' R2 B' D2 F U2 L' D U B R' B2 U' L';2022-11-09 21:36:26;2.21
595;2.49;;U F R2 F' R B' L' U' R' U2 F L2 F' B L2 B2 R2 B L2;2022-11-09 21:36:30;2.49
596;2.20;;L F U2 L' D2 U2 L' F2 L2 D2 F2 D2 R D2 F D B2 F U L' U';2022-11-09 21:36:46;2.20
597;1.70;;D B2 D2 F2 L' F2 U R' B R2 U2 L2 F' L2 D2 B2 U2 F L2;2022-11-09 21:36:50;1.70
598;1.70;;F' D2 B F L2 D2 F' L2 B L2 U2 F' D B2 D B' R' D' B2 L B';2022-11-09 21:37:40;1.70
599;1.95;;U R F' L2 B D F' U' B D2 F2 R2 F2 R2 B D2 F' R2 D2 L';2022-11-09 21:37:44;1.95
600;1.98;;B' D R' B R D2 B' L2 U2 F2 L2 U R2 F2 L2 B2 D' B2 D;2022-11-09 21:37:48;1.98
601;1.69;;U2 R F2 R B2 U2 F2 R U2 F2 R' F2 D F D' R B2 L2 U' F';2022-11-10 17:51:31;1.69
602;2.08;;F2 L B2 R' D2 U2 F2 U2 L' D2 L2 U' L F2 R' B U2 R2 U F;2022-11-10 17:51:40;2.08
603;1.72;;D R D2 L' U2 B2 R F2 U2 B2 R' U F' U2 F' D F' D F2;2022-11-10 17:51:45;1.72
604;2.17;;D2 U' F2 D2 L2 F2 U' L2 F2 U' L U' B F L2 U' R2 F L' B';2022-11-10 17:51:48;2.17
605;1.69;;F R2 U R F U B' R' F R2 B U2 F2 B2 L2 D2 B R2 D2;2022-11-10 17:51:56;1.69
606;1.92;;L' U R F2 B' L' F D L2 D' B2 R2 U' L2 D' F2 R2 L2 D' L F;2022-11-10 17:51:59;1.92
607;1.99;;R' F' L B' R B' D2 L D F2 R' D2 R F2 B2 L2 U2;2022-11-10 17:52:02;1.99
608;1.76;;R2 D' B2 F2 R2 U R2 D R2 U R2 D2 F R' U' R' D2 L' B L2 U';2022-11-10 17:52:05;1.76
609;1.73;;F R2 U' R2 D B' L F R U2 F' R2 U2 D2 B' L2 U2 F' U2 B2 D2;2022-11-10 17:52:08;1.73
610;1.80;;L2 R2 U' F2 U R2 U2 B2 F2 U2 B U B F R' U L2 R F L;2022-11-10 17:52:25;1.80
611;1.86;;B D F' L2 B2 D F2 U2 R2 F2 U L2 F2 L' B' D B' L' D2 R';2022-11-11 18:36:02;1.86
612;1.69;;L2 F2 D R2 B2 D2 R2 B2 F2 U L2 D' L B' R B2 U F' R2 D2 U';2022-11-11 18:36:05;1.69
613;3.01;;B R' U' D' L2 U F2 R B D2 F R2 F' D2 B D2 R2 B' L2 F' L';2022-11-11 18:36:09;3.01
614;1.69;;F L D R F2 L2 F' L2 B' U' B2 D' L2 F2 D2 F2 U' F2 R2 U L2;2022-11-11 18:36:13;1.69
615;2.05;;D L' D2 R' F2 R2 D2 R2 D2 R2 F D2 B D' U L' D F;2022-11-11 18:36:16;2.05
616;2.04;;R2 D R L2 B L D' F2 U R2 D2 L2 F2 D2 B2 U2 F' D2 F R2;2022-11-11 18:36:19;2.04
617;2.18;;F2 D2 U2 L D2 R F2 U2 L D2 F2 B' D' R' D2 B' L2 B' U';2022-11-11 18:36:27;2.18
618;1.73;;D' B' U2 F2 D L2 B2 D B2 F2 L2 D R2 L U R U B D U R';2022-11-11 18:36:34;1.73
619;1.76;;L' D B' F2 U2 L B2 L F2 L' U2 L' U2 R2 F' D2 B2 R2 F D B2;2022-11-11 18:36:36;1.76
620;1.69;;R F R U' R2 B2 D' B2 U' F2 D' U B2 R' F L' B' L B2 U';2022-11-11 18:36:52;1.69
621;2.36;;R2 F L' F2 L2 B R2 B D2 B' D2 F2 U2 D L' D' B' D' R U2;2022-11-12 18:18:51;2.36
622;1.76;;L2 F2 L' B2 L' F2 D2 F2 U2 L2 D2 R' B' D2 L' R B U' B' R2;2022-11-12 18:18:54;1.76
623;1.96;;U L2 B2 F2 D' R2 B2 R2 U F2 U L B' F2 U F' L B' D F U2;2022-11-12 18:18:57;1.96
624;1.85;;F R' F2 L F2 U2 L2 U2 L U2 B2 U2 B2 D L' D2 F' U2 R2 D2 F;2022-11-12 18:19:00;1.85
625;2.47;;U B2 R2 F2 U' L2 D2 U' B2 D2 B L2 U' L' R2 B' L' R2 D U2;2022-11-12 18:19:03;2.47
626;1.89;;U' F2 D2 F' D2 F2 D2 L2 D2 F U2 F' D' U R' F U' L R' D L2;2022-11-12 18:19:07;1.89
627;2.12;;F2 R' U2 F2 L' D2 R2 F2 R B2 R' F U2 L F D F' D2 F2 D2;2022-11-12 18:19:10;2.12
628;1.92;;R2 D2 R2 B2 F2 U R2 D' L2 U2 R2 B' L' D' B2 D2 U2 L2 F2;2022-11-12 18:19:15;1.92
629;3.62;;D R' D R U2 R B U B D L2 U F2 R2 D L2 F2 D' F2 D;2022-11-12 18:19:19;3.62
630;2.18;;R' F2 R' F2 U2 L2 U2 R F2 R2 B2 L D' B R2 D2 R' F' U' F;2022-11-12 18:19:24;2.18
631;1.76;;F U2 F D2 R2 D2 B D2 B' D2 L2 F L' D L U' L2 B' R2 U' L2;2022-11-13 22:32:21;1.76
632;2.37;;D' B U2 R B2 F2 U2 R D2 R' D2 U2 L2 R' F' D B L' D U' R2;2022-11-13 22:32:24;2.37
633;1.72;;L2 B2 D2 R2 B D2 B' D2 B D2 F D2 U R F D' B' L' D2 F';2022-11-13 22:32:29;1.72
634;1.76;;D' B' U2 R B U R2 B2 D2 L B2 R B2 R2 D2 R B2 F;2022-11-13 22:32:34;1.76
635;1.80;;R2 D2 R U D F2 R' L F R' U2 R' L' U2 D2 L U2 L2 B2;2022-11-13 22:32:37;1.80
636;1.69;;R' U R2 B2 L2 F2 D L2 B2 F2 U' R' U' B' D L F2 U' R' F;2022-11-13 22:32:40;1.69
637;1.72;;R' B U' D B' L2 B' F2 L2 D R2 F2 R2 U F2 U D R U;2022-11-13 22:32:43;1.72
638;1.76;;F B2 U B2 F2 R2 D F2 D2 B2 L2 R2 D2 B D' L' R2 U L B D;2022-11-13 22:32:46;1.76
639;1.95;;U R2 U B2 U B2 U2 L2 D' F2 R F' D' U2 B2 R' F L2 F R';2022-11-13 22:33:03;1.95
640;1.72;;F2 B2 L B' R F2 U' F2 L B2 R F2 L' D2 F2 R' L' B2 D' R;2022-11-13 22:33:06;1.72
641;1.73;;U' R2 U B2 L2 R2 D' L2 U2 B2 U' L F2 R' U B2 F' D B' F2;2022-11-14 18:50:34;1.73
642;3.01;;F2 R2 B' D2 U2 R2 F D2 B R2 U2 D L2 D' L R' B' F U' B;2022-11-14 18:50:36;3.01
643;2.83;;D' L U2 B2 L2 D U R2 D L2 U' L2 B2 L B' D U B' U2 R F;2022-11-14 18:50:40;2.83
644;2.12;;F2 U' F' U L2 D2 B2 F2 R2 D' L2 B2 R' B2 D F D U B;2022-11-14 18:50:44;2.12
645;1.73;;D2 R' B' D' F' U' L2 D' R' D2 R' U2 B2 D2 F2 U2 R F2 U2 R;2022-11-14 18:50:47;1.73
646;2.15;;D' R2 F2 L2 F' D2 F' L2 F R2 B U B' U2 R F' D2 L U F2;2022-11-14 18:50:50;2.15
647;2.44;;L2 R2 U2 B L2 F' U2 F L2 D2 F' R2 L' B2 U L' B2 R F' U' R2;2022-11-14 18:50:55;2.44
648;4.04;;R2 F U2 L2 D F2 R2 D' R2 B2 U' B2 U2 L2 B' U' B F L B2 L2;2022-11-14 18:50:59;4.04
649;2.02;;L2 F2 U L2 B2 U B2 L2 U2 L2 U B' D' U L F D' R D2 R;2022-11-14 18:51:04;2.02
650;1.63;;B L' B D2 B' D R D' L R2 U' B2 R2 F2 U F2 R2 L2;2022-11-14 18:51:10;1.63
651;2.04;;U' L F U' F2 U2 F2 U L2 F2 L2 B2 D L U F R B D' L' D';2022-11-15 19:56:31;2.04
652;3.65;;L2 B2 D2 U B2 D R2 B2 U' R2 F2 L' D2 R' U L B R' U2 F' R';2022-11-15 19:56:35;3.65
653;2.07;;L2 R2 U2 L2 F2 U F2 R2 U R2 L D B L F2 D2 F' R U' R;2022-11-15 19:56:40;2.07
654;2.08;;F2 R' B2 L2 U' F2 U2 B2 L2 D' L2 R2 D' L U' F D2 B' U2 R';2022-11-15 19:56:44;2.08
655;2.81;;UR1- DR1+ DL2- UL2- U5+ R4+ D1+ L2- ALL4+ y2 U5- R6+ D5- L1- ALL6+ UR DR DL;2022-11-15 19:56:47;2.81
656;2.24;;UR1- DR3- DL5+ UL2+ U5- R0+ D0+ L4+ ALL3- y2 U3+ R1+ D1+ L5- ALL5+ UR DR;2022-11-15 19:56:51;2.24
657;1.95;;U2 F2 R D2 F2 U2 B2 R2 U2 L D2 R2 U' B R U F2 U B F2;2022-11-15 19:57:00;1.95
658;1.88;;D2 R' U2 F2 D2 U2 B U2 F' L2 D2 L2 U2 F2 U F U' L' B F2 L;2022-11-15 19:57:03;1.88
659;2.37;;D2 F L2 U2 B L2 B' L2 D2 F2 L2 B' R B2 U B R' D B' U2 B;2022-11-15 19:57:14;2.37
660;1.85;;F2 R' B2 U2 L U2 L U2 L2 D2 F2 U L B' L' R' F' R' D' L2 F;2022-11-15 19:57:18;1.85
661;1.82;;U' D2 L D2 R F2 R2 U2 R F2 D2 U2 F' U L' R B U B2 F;2022-11-16 20:24:49;1.82
662;1.86;;F' B2 D R U2 B' R' U B' R2 U D2 F2 D2 B2 U' L2 B2 R2 L2;2022-11-16 20:24:52;1.86
663;2.39;;B2 R' D L F D' B U' B2 D' R2 D B2 D' R2 F2 R2 F' D2 R';2022-11-16 20:24:55;2.39
664;1.99;;D' L D2 R2 B L' B2 U F2 D2 R U2 F2 R2 L' B2 R F2 U2 R B;2022-11-16 20:24:59;1.99
665;1.82;;U' B2 R F L2 U2 L2 U' R L2 D2 L' B2 L2 F2 L' D2;2022-11-16 20:25:02;1.82
666;1.92;;R U B U2 R2 F2 R2 B' L2 B L2 F' L2 F' R' D F' L' R' D2 B;2022-11-16 20:25:05;1.92
667;1.80;;D' F' D2 F' L2 U2 R2 U2 R2 F2 U2 B U' R D2 F L2 U' R2 B';2022-11-16 20:25:08;1.80
668;1.72;;B' R2 D' F' R' F L F' L2 F' U2 F' L2 F' R2 D2 L2 U2 B' D' F';2022-11-16 20:25:11;1.72
669;2.21;;R B' D F2 R2 U R2 D' F2 R2 D2 B2 U F R2 F2 D B F';2022-11-16 20:25:14;2.21
670;2.94;;D2 B' R' U' R L' F' U L2 U' R2 D2 B2 U D2 F2 R2 L2 D B L;2022-11-16 20:25:18;2.94
671;1.79;;D2 R' U F R F2 L D' R2 F' R2 F2 U2 L2 D2 F' R2 F2 D2 L2;2022-11-17 20:01:33;1.79
672;1.83;;B2 F2 R' U2 R' F2 U2 F2 L' B2 R2 B' L' F U2 R' D B' U' B2 L';2022-11-17 20:01:35;1.83
673;1.98;;U2 R U2 B2 R U2 L B2 R' D2 L2 B D' B' L2 D F U L2 R;2022-11-17 20:01:38;1.98
674;2.15;;U B2 L' B2 U2 R' B2 U2 F2 L D2 R2 U2 F' R' D R2 U F' D2 R2;2022-11-17 20:01:41;2.15
675;2.24;;L F' L U' D' L' B' R U2 F2 R2 L U2 D2 L' F2 U2 R' U F';2022-11-17 20:01:46;2.24
676;1.73;;L' B' L2 R2 F L2 D2 B2 F L2 D2 F U2 L' F U B U' L2 R' U';2022-11-17 20:01:49;1.73
677;1.85;;U' F2 U L2 U' B2 U' L2 R2 B2 L2 U2 B R B D' U' L B R F;2022-11-17 20:01:52;1.85
678;2.15;;D' F' D R F L2 B' F2 R2 L2 U' D2 L2 U' D' B2 R2 B2 R B2;2022-11-17 20:01:55;2.15
679;1.88;;D B' R2 D2 U2 B D2 F D2 R2 U2 F2 D' R U' L' R2 U L2 R';2022-11-17 20:01:58;1.88
680;2.02;;F2 U' R2 U' R2 B2 U' F2 D' B2 D' B L' D R F' U' F2 L D B';2022-11-17 20:02:02;2.02
681;1.70;;U' L U B' U L D2 B' R F' B2 D L2 U2 R2 L2 U' R2 L2 D;2022-11-18 19:12:39;1.70
682;1.86;;B' D2 L' F2 R2 D B2 F2 L2 D' U' F2 U' B L R2 U2 R' D2 U2;2022-11-18 19:12:41;1.86
683;1.80;;R' F2 U2 R2 D L2 R2 D2 F2 D R2 D' B D' U R D2 R B L2 R2;2022-11-18 19:12:44;1.80
684;2.98;;B R F' R2 D2 L2 F' R D F2 U' F2 B2 L2 D' F2 D R2 F2 U2 R';2022-11-18 19:12:47;2.98
685;1.92;;L2 B' D B2 U' F2 U B2 D B2 R2 U F2 L2 B' R' D' B D2 L2 U';2022-11-18 19:12:51;1.92
686;1.86;;D2 R2 U2 F' D2 R2 U2 B2 D2 R2 F R U F U B R' D' L' F2;2022-11-18 19:12:54;1.86
687;2.12;;F2 D B2 L2 R2 D R2 D2 B2 U F U' R U2 R' U2 B' L' D' U;2022-11-18 19:12:57;2.12
688;1.86;;U' L' D2 B D2 B2 R2 U2 R2 U2 R2 U2 F2 L' D B' L U2 F R' F;2022-11-18 19:12:59;1.86
689;1.92;;U L2 D B2 L2 D' F2 D F2 D2 L F D U L R B D B2 R2;2022-11-18 19:13:02;1.92
690;1.73;;R D2 F U2 F U2 D' R' U' F2 D L2 B2 D F2 R2 D2 B2 L2 D F';2022-11-18 19:13:14;1.73
691;1.83;;D2 F2 D F2 R2 U' B2 U L2 U' F' D F D2 L' U F2 D L' D;2022-11-19 19:21:13;1.83
692;1.67;;R' U2 R2 B2 D L F R2 D' B' D2 L2 F2 L2 B' D2 B' L2 B L2 F;2022-11-19 19:21:16;1.67
693;2.34;;U2 R B U2 D B2 R' U2 F2 L2 D' R2 L2 F2 U B2 U B';2022-11-19 19:21:19;2.34
694;2.09;;U' R' B2 U2 R2 F2 R' B2 U2 B2 L' B' L U2 L' D R2 U' B';2022-11-19 19:21:22;2.09
695;1.80;;R B' L2 F' L2 F D2 B R2 B D2 R2 U B2 D' B2 F' U L D' F;2022-11-19 19:21:25;1.80
696;2.06;;D' B2 L2 F2 R2 U B2 U R2 D2 R2 L D2 F R' F R2 B' F' D2;2022-11-19 19:21:28;2.06
697;2.60;;U' L R2 D2 U L2 D2 L2 B2 L2 F2 R F R2 D L' B F L';2022-11-19 19:21:32;2.60
698;2.19;;R2 D' U2 L U2 L' D2 B2 D2 F2 L' D2 L2 D' F L' R B R' B;2022-11-19 19:21:36;2.19
699;1.83;;R' F2 R2 D2 L' B2 R2 D2 B2 R2 F2 L F R B D U2 B L' U B;2022-11-19 19:21:39;1.83
700;2.12;;D U2 F2 U2 L' D2 R B2 L' R' B2 R' D' F U2 R' F L2 U2 L2;2022-11-19 19:21:43;2.12
701;1.92;;R B2 D2 L2 F2 L2 U L2 D' U L2 R2 B L D' L' D' U F' U2;2022-11-21 00:28:31;1.92
702;2.24;;F' R2 F' L2 B R2 D2 L2 U2 B L2 U2 L' U R' D2 L' F2 L' D' R2;2022-11-21 00:28:34;2.24
703;2.06;;B2 D' R2 D U L2 B2 D2 B2 R2 F2 U R B' F R' D R' B L2 B2;2022-11-21 00:28:38;2.06
704;1.89;;U F2 D' F2 B' R' F U2 B' U' R2 B2 D2 B2 U' L2 U' B2 L2 D' L2;2022-11-21 00:28:41;1.89
705;2.57;;R2 B U2 L' U2 L2 F2 D2 U2 L2 R' B2 R U' B2 F2 L F R' D;2022-11-21 00:28:44;2.57
706;1.90;;F L' R2 F2 D L2 B2 D' B2 U' F2 U F U F2 U B2 R' F2 U';2022-11-21 00:28:47;1.90
707;2.12;;L' F2 R2 D2 R' B2 L2 D2 L D2 B2 R D' B D2 F2 R2 F' U R2 F;2022-11-21 00:28:55;2.12
708;1.87;;F' R D2 U R2 D B2 U F2 D2 L2 F2 U L F' U F2 R' B2 R2;2022-11-21 00:29:05;1.87
709;2.18;;R2 D L2 U' B2 L2 U L2 R2 U2 B L' B D B' F' R' U L2 F;2022-11-21 00:29:09;2.18
710;1.92;;F2 D' F R2 B2 D2 R2 F2 U2 F L2 F2 L2 D' F R' F2 D L D2 F2;2022-11-21 00:29:14;1.92
711;2.09;;F2 D2 B2 R' B2 L D2 F2 L B2 R' B' L' F U L D B U' B2;2022-11-21 18:18:27;2.09
712;1.80;;R2 U L2 U2 L2 D' F2 D2 B2 U R D B' R2 F U' L2 D' R';2022-11-21 18:18:33;1.80
713;1.80;;F' D' L2 F2 D F2 D U2 F2 L2 B2 R2 U L D' U' B L2 D' F L';2022-11-21 18:18:36;1.80
714;2.51;;F2 L F' U2 L F' U L B' U2 F2 D2 R' U2 L' B2 R' D2 R B2 D2;2022-11-21 18:18:38;2.51
715;1.80;;F D' B D2 B F2 L2 B' F' U2 B L' B' D2 U B' D F';2022-11-21 18:18:44;1.80
716;2.00;;B L' B2 U F D' L B U' F2 R2 U' B2 U2 R2 D F2 D L2 U L';2022-11-21 18:18:48;2.00
717;1.76;;R2 D F2 L2 R2 U L2 F2 D R D2 R2 D' F' R2 F' L2 D2;2022-11-21 18:19:01;1.76
718;1.96;;F' U L2 U2 F2 L2 B L2 F2 D2 L2 F R2 D R F U F2 L' D R;2022-11-21 18:19:05;1.96
719;2.54;;R2 D2 B2 U2 F U2 B L2 F D2 F2 U2 L' F' L2 R' B2 D B F;2022-11-21 18:19:13;2.54
720;1.96;;L2 B2 U2 R2 U' B2 L2 B2 D U' B' L' B2 L2 B2 R U' B2 R;2022-11-21 18:19:17;1.96
721;2.25;;B2 L' F R' U B2 R' L2 D B2 L2 D2 F2 U' R2 L2 F2 L2 F' D2;2022-11-22 21:28:48;2.25
722;2.37;;B2 R F' L' D' R' U L2 F' D2 L F2 L U2 F2 R2 F2 D2 L2 D2 R';2022-11-22 21:28:52;2.37
723;3.40;;B' F2 U' F2 U F2 U R2 F2 D' R2 U L U' R2 F D' B' F' R';2022-11-22 21:29:03;3.40
724;1.67;;D L2 B2 U' B2 U2 R2 U L2 U' F U' B L F R' U2 L' D2 R;2022-11-22 21:29:07;1.67
725;1.67;;B2 R' B2 D2 R' D2 R2 D2 F2 U2 F2 R' B D F D R D B U;2022-11-22 21:29:10;1.67
726;1.73;;U' R L2 D2 B2 F L2 R2 D2 B' L2 B' U2 R2 D' R D F L' F R2;2022-11-22 21:29:13;1.73
727;1.76;;B2 F2 D2 F2 R2 U' F2 R2 B2 D B R D B L F L2 U' B D';2022-11-22 21:29:15;1.76
728;1.74;;B2 L2 B2 D U2 B2 D L2 D' R2 U' R2 L U L2 D2 U L2 B D' L2;2022-11-22 21:29:18;1.74
729;1.80;;B L2 F' U2 B U2 L2 R2 F L2 U2 R2 U' L2 R D' R2 D2 B' F' D2;2022-11-22 21:29:21;1.80
730;1.73;;B L2 U R2 F2 L2 U2 L2 U' B2 D2 R' B' L2 F2 R2 U' R' D' B;2022-11-22 21:29:24;1.73
731;1.83;;D R' F U' R B' R2 L D F L2 F2 U2 D2 F2 U2 F U2;2022-11-23 23:26:51;1.83
732;2.41;;B R2 B2 R2 B2 U' L2 D2 F2 D L2 D R' U L' B D' F' R2 F;2022-11-23 23:26:54;2.41
733;2.83;;L' F' D2 F' R U' R F' R2 B L2 B' L2 B R2 D2 B L2 R;2022-11-23 23:26:57;2.83
734;1.92;;R2 L2 B L' D' B2 U2 F' D' R2 B2 R U2 L2 D2 B2 R' D2 L D2 B2;2022-11-23 23:27:01;1.92
735;2.82;;D' B2 R2 U L2 F2 U' F2 D' B2 U2 L D F R B D' B U R' B';2022-11-23 23:27:04;2.82
736;1.92;;U B2 L2 D2 U B2 R2 U2 B2 F' L R' U F' R U B F2 L2;2022-11-23 23:27:10;1.92
737;1.83;;R D2 B2 D2 B R2 D2 F2 U2 B R2 D2 B' R D F2 D2 L F2 D2 U;2022-11-23 23:27:13;1.83
738;2.86;;F D2 F2 R2 F D2 B L2 D2 L2 F' R' F' L2 F' R U' F' U;2022-11-23 23:27:16;2.86
739;1.86;;L2 U' F2 R D2 B2 L2 D2 B2 R D2 B2 U' B' D' L2 U R' F;2022-11-23 23:27:20;1.86
